[0, -2147483648][DEBUG] 阳光: 9990, 快, 582f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 584f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 586f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 588f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 590f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 592f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 594f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 596f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 598f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 灰烬={w20樱桃: 6}
总={变: 79, 快: 79, 慢: 54, 白: 88}, 预计 12:34 完成 10k flags (共 106 min)
[0, -2147483648][DEBUG] 出怪种子: 0xFD751321
[0, -2147483648][DEBUG] 阳光: 9540, 变, 600f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9865, 快, 602f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 604f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 606f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 608f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 610f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9290, 快, 612f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9615, 快, 614f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 616f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 618f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9690, 慢, 620f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9290, 白, 622f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9640, 慢, 624f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 8940, 快*, 626f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9290, 变*, 628f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9315, 慢, 630f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 8790, 快, 632f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9115, 快, 634f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9465, 快*, 636f, SL次数: 0 [10:54]
[0, -2147483648][DEBUG] 阳光: 9815, 变, 638f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 640f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 642f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 644f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 646f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 648f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 650f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9540, 快, 652f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9865, 快*, 654f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 656f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 658f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 660f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 662f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9540, 慢*, 664f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9315, 变, 666f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9640, 慢, 668f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 8940, 快*, 670f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9290, 快*, 672f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9615, 慢*, 674f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9365, 白*, 676f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9690, 变*, 678f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 680f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 682f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 684f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 686f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 688f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9540, 慢*, 690f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9290, 快*, 692f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9640, 变, 694f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9965, 快*, 696f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 698f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 灰烬={w20樱桃: 8}
总={变: 91, 快: 98, 慢: 66, 白: 95}, 预计 12:34 完成 10k flags (共 106 min)
[0, -2147483648][DEBUG] 出怪种子: 0x13C37A84
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 700f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 702f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 704f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9715, 快, 706f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 708f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 710f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 712f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 714f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 716f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 718f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 720f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 722f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 724f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9690, 白, 726f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 728f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 730f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 732f, SL次数: 0 [10:55]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 734f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 736f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9565, 白, 738f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9890, 慢, 740f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9465, 变*, 742f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9790, 变*, 744f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 746f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9415, 快, 748f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9740, 白*, 750f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 752f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9565, 慢*, 754f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9165, 变, 756f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9240, 白*, 758f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9590, 快, 760f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9915, 变, 762f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 764f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 766f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9415, 快, 768f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9740, 慢, 770f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9340, 快, 772f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9690, 快*, 774f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 776f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 778f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 780f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9540, 白, 782f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9890, 快, 784f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 786f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 788f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9565, 变, 790f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9740, 白, 792f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 794f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 796f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 798f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 灰烬={w20樱桃: 8}
总={变: 98, 快: 116, 慢: 77, 白: 109}, 预计 12:34 完成 10k flags (共 106 min)
[0, -2147483648][DEBUG] 出怪种子: 0x2DE6E1AE
[0, -2147483648][DEBUG] 阳光: 9990, 快, 800f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 802f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 804f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9540, 快*, 806f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9865, 白, 808f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 810f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9540, 变*, 812f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9890, 快, 814f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 816f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 818f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 820f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 822f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 824f, SL次数: 0 [10:56]
[0, -2147483648][DEBUG] 阳光: 9690, 快*, 826f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 828f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 830f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9690, 变, 832f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 834f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 836f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 838f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 840f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 842f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 844f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 846f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 848f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 850f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 852f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 854f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 856f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 858f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 860f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 862f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 864f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 866f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 868f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 870f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 872f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9540, 变, 874f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9740, 白*, 876f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 878f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 880f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 882f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 884f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 886f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9565, 快*, 888f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9890, 变*, 890f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 892f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 894f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 896f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 898f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 灰烬={w20樱桃: 8}
总={变: 108, 快: 137, 慢: 84, 白: 121}, 预计 12:34 完成 10k flags (共 106 min)
[0, -2147483648][DEBUG] 出怪种子: 0xA0B8C0EF
[0, -2147483648][DEBUG] 阳光: 9715, 白, 900f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 902f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 904f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 906f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 908f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9540, 变*, 910f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9865, 快, 912f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 914f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 916f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 9540, 慢, 918f, SL次数: 0 [10:57]
[0, -2147483648][DEBUG] 阳光: 8840, 快, 920f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9165, 变, 922f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9365, 白, 924f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9690, 变, 926f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 928f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 930f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 932f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 934f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9440, 快, 936f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9765, 白*, 938f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 940f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9090, 快, 942f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9415, 变, 944f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9565, 白, 946f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9915, 白, 948f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 950f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 952f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 954f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 956f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 958f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9565, 慢, 960f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9165, 慢, 962f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 8765, 快*, 964f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9115, 变, 966f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9440, 变*, 968f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9765, 慢*, 970f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9365, 白*, 972f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9715, 慢, 974f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9290, 快*, 976f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9615, 慢, 978f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9215, 白*, 980f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9565, 快*, 982f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9890, 白*, 984f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 986f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 988f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 990f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 992f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 994f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 996f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 998f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 灰烬={w20樱桃: 10}
总={变: 119, 快: 152, 慢: 95, 白: 134}, 预计 12:34 完成 10k flags (共 106 min)
[0, -2147483648][DEBUG] 出怪种子: 0x1816B03C
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 1000f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 1002f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 1004f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 1006f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 1008f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 1010f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 1012f, SL次数: 0 [10:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 1014f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 1016f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 1018f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 1020f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 1022f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9565, 快, 1024f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9890, 慢*, 1026f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9640, 变*, 1028f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9840, 快, 1030f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 1032f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 1034f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 1036f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 1038f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 1040f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9415, 变, 1042f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9265, 快, 1044f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9615, 慢*, 1046f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9090, 变, 1048f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9415, 快*, 1050f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9740, 变, 1052f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 1054f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9540, 变*, 1056f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9865, 慢*, 1058f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9615, 白, 1060f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9940, 白*, 1062f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 1064f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 1066f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9540, 慢, 1068f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 8840, 白*, 1070f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9165, 白, 1072f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9490, 快*, 1074f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9840, 快*, 1076f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 1078f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 1080f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 1082f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9540, 快, 1084f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9890, 白*, 1086f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 1088f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 1090f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 1092f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9540, 白, 1094f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9865, 白*, 1096f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 1098f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 灰烬={w20樱桃: 11}
总={变: 129, 快: 168, 慢: 105, 白: 148}, 预计 12:34 完成 10k flags (共 106 min)
[0, -2147483648][DEBUG] 出怪种子: 0xF3FDD6E7
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 1100f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 1102f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 1104f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 9590, 慢, 1106f, SL次数: 0 [10:59]
[0, -2147483648][DEBUG] 阳光: 8890, 白, 1108f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9215, 白, 1110f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9565, 变, 1112f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9890, 变*, 1114f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 1116f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 1118f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9690, 快*, 1120f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 1122f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 1124f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 1126f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 1128f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 1130f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9115, 慢, 1132f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 8865, 白*, 1134f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9190, 白*, 1136f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9540, 慢*, 1138f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9165, 快, 1140f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9490, 快, 1142f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9840, 变*, 1144f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 1146f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 1148f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 1150f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9265, 变*, 1152f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9590, 白, 1154f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9890, 变, 1156f, SL次数: 0 [11:00]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 1158f, SL次数: 0 [11:00]
